id,property_cost,monthly_income,current_total_emi,interest_rate,loan_amount,tenure,interest_amount,offer_processing_fees,offer_emi,Success
8959,3500000,21300,0,9.9,"13,00,000",20,"16,90,364","5,000","12,459",0
8960,2900000,36000,0,9.9,"15,00,000",20,"19,50,302","1,200","14,376",0
8962,3500000,13000,0,9.9,"8,90,000",30,"18,99,387","2,810","7,744",0
8963,2800000,70000,0,9.9,"22,00,000",20,"28,60,851","10,000","21,084",0
8965,2900000,36000,0,9.9,"15,00,000",20,"19,50,302","5,000","14,376",0
8966,2900000,36000,0,9.9,"15,00,000",20,"19,62,504","5,000","14,425",0
8967,2800000,70000,0,9.9,"22,00,000",20,"28,78,168","5,000","21,157",0
8968,4000000,40000,8000,9.95,"32,00,000",20,"41,86,333","10,000","30,774",0
8969,4000000,40000,8000,9.9,"29,00,000",20,"37,70,890","10,000","27,793",0
8974,1600000,25000,0,9.9,"14,40,000",30,"30,91,797","5,000","12,583",0
8975,1600000,25000,0,9.95,"14,40,000",30,"30,91,797","5,000","12,583",0
8976,4300000,30000,0,9.85,"34,00,000",20,"43,93,934","1,999","32,473",0
8978,4300000,30000,0,9.9,"34,40,000",20,"45,00,334","5,000","33,082",0
8979,5000000,111000,41300,9.9,"19,60,000",20,"25,48,721","1,200","18,784",0
8980,5000000,110000,41300,9.95,"25,60,000",20,"33,49,169","10,000","24,619",0
8984,4000000,41600,0,9.9,"10,00,000",10,"5,79,234","5,000","13,159",0
8985,4000000,41600,0,9.9,"10,00,000",10,"5,79,234","10,000","13,159",0
8987,5800000,42000,6000,9.85,"40,00,000",20,"51,69,096","1,999","38,204",0
8988,1400000,20000,0,9.95,"12,00,000",30,"25,76,185","5,000","10,486",0
8989,5800000,42000,6000,9.9,"40,00,000",20,"52,00,807","10,000","38,336",0
8991,5700000,97400,0,10.25,"51,00,000",10,"30,72,665","5,000","68,104",0
8993,5700000,97000,0,9.9,"45,00,000",10,"26,06,347","5,000","59,218",0
8994,5700000,97000,0,10.2,"45,00,000",10,"27,11,154","5,000","60,092",0
8996,1400000,20000,0,9.9,"12,00,000",30,"25,76,185","5,000","10,486",0
8997,0,43000,0,9.9,"20,00,000",20,"26,00,403","1,200","19,168",0
8998,0,43000,0,9.9,"20,00,000",20,"26,00,403","10,000","19,168",0
8999,1500000,15000,0,9.9,"5,00,000",15,"4,61,756","5,000","5,342",0
9002,7000000,100000,43000,9.95,"40,09,709",20,"52,45,551","5,000","38,561",0
9005,3410000,23900,0,9.9,"16,44,355",20,"21,38,252","8,221","15,759",0
9006,,85000,10000,9.9,"27,96,154",20,"36,35,737","1,200","26,798",0
9007,1500000,95000,0,9.9,"10,50,000",20,"13,65,313","10,000","10,063",0
9008,1500000,95000,0,9.9,"10,50,000",20,"13,65,313","1,200","10,063",0
9013,4000000,115000,0,9.9,"30,08,000",20,"39,11,349","10,000","28,828",0
9014,1500000,15000,0,9.9,"5,00,000",15,"4,61,756","5,000","5,342",0
9015,1500000,15000,0,9.9,"5,00,000",20,"6,54,339","5,000","4,808",0
9016,,85000,10000,9.9,"27,00,000",20,"35,10,952","10,000","25,876",0
9017,,85000,10000,9.9,"27,00,000",20,"35,10,952","10,000","25,876",0
9018,5500000,50000,0,9.9,"40,00,000",15,"36,93,359","2,810","42,739",0
9019,5500000,50000,0,9.9,"40,00,000",15,"36,93,359","5,000","42,739",0
9020,5500000,50000,0,9.9,"38,00,000",15,"35,08,703","1,200","40,602",0
9021,5500000,50000,0,9.9,"38,00,000",15,"35,08,703","10,000","40,602",0
9023,7000000,100000,43000,9.9,"35,00,000",20,"45,50,706","10,000","33,544",0
9024,5200000,80000,0,9.9,"43,00,000",20,"55,90,969","2,810","41,211",0
9026,4500000,29000,0,9.95,"36,00,000",30,"77,26,679","5,000","31,459",0
9027,4500000,29000,0,9.9,"32,00,000",30,"68,24,804","16,000","27,846",0
9028,4500000,29000,0,10.2,"32,76,000",25,"58,28,838","5,000","30,348",0
9030,,28000,0,9.95,"15,80,000",20,"20,66,828","7,900","15,195",0
9031,0,10500,0,10.5,"6,00,000",20,"8,37,826","5,000","5,990",0
9033,1600000,50000,0,9.95,"10,00,000",5,"2,73,354","5,000","21,222",0
9034,1600000,50000,0,9.9,"10,00,000",5,"2,71,887","10,000","21,197",0
9035,3410000,23900,0,9.95,"21,00,000",20,"27,47,506","5,000","20,195",0
9043,4000000,400000,0,9.95,"32,00,000",20,"41,86,333","5,000","30,774",0
9044,4000000,400000,0,9.9,"32,00,000",20,"41,61,053","16,000","30,668",0
9046,33000,34500,0,9.95,"25,14,822",27,"47,41,730","5,000","22,394",0
9049,0,29000,0,9.95,"37,93,431",30,"81,40,568","5,000","33,150",0
9051,1300000,25500,0,9.9,"11,00,000",20,"14,30,425","1,200","10,542",0
9054,1300000,25500,0,9.9,"11,00,000",20,"14,30,425","5,500","10,542",0
9055,1300000,25500,0,9.9,"11,00,000",20,"14,30,425","10,000","10,542",0
9056,2500000,24000,2222,9.9,"6,00,000",10,"3,47,574","3,000","7,895",0
9057,2500000,24000,2222,9.9,"6,00,000",10,"3,47,574","6,000","7,895",0
9058,2900000,20000,0,9.9,"13,68,611",30,"29,36,998","5,000","11,960",0
9059,2900000,20000,0,9.95,"14,87,620",30,"31,92,379","5,000","13,000",0
9062,10000000,1600000,0,9.9,"75,00,000",20,"97,51,513","5,000","71,880",0
9063,10000000,1600000,0,9.9,"70,00,000",20,"91,01,412","15,000","67,088",0
9065,10000000,1000000,0,9.85,"74,40,000",20,"99,10,023",0,"72,291",0
9066,10000000,1000000,0,9.9,"70,00,000",20,"91,01,412","35,000","67,088",0
9068,10000000,1000000,0,10.2,"74,40,000",20,"1,00,88,370","5,000","73,034",0
9069,10000000,1000000,0,10.25,"70,00,000",20,"94,91,629","5,000","68,715",1
9071,3000000,29276,0,9.9,"10,00,000",15,"9,23,512","5,000","10,684",0
9073,2300000,50000,6167,9.9,"20,00,000",20,"26,16,329","5,000","19,234",0
9074,2100000,23580,0,9.9,"15,90,000",20,"20,67,606","5,000","15,238",0
9075,10000000,1000000,0,10.5,"70,00,000",8,"33,75,696","10,000","1,08,080",0
9076,2300000,50000,6167,9.95,"20,00,000",20,"26,16,329","5,000","19,234",0
9077,2300000,50000,6167,9.9,"19,50,000",20,"25,35,801","9,750","18,688",0
9078,3000000,29276,0,9.95,"10,00,000",15,"9,28,899","5,000","10,715",0
9079,0,40000,0,9.95,"20,00,000",20,"26,16,329","5,000","19,234",0
9080,0,40000,0,9.9,"20,00,000",20,"26,00,403","10,000","19,168",0
9081,1200000,17250,1240,9.9,"10,00,000",30,"21,47,446","5,000","8,738",0
9082,0,40000,0,9.95,"20,00,000",20,"26,16,329","10,000","19,234",0
9083,2200000,34000,0,9.95,"18,13,900",20,"23,73,022","9,069","17,444",0
9084,1200000,17250,1240,9.95,"10,00,000",30,"21,47,446","5,000","8,738",0
9087,3000000,27000,3600,9.9,"24,00,000",20,"31,20,789","5,000","23,001",0
9088,3000000,27000,3600,9.95,"24,00,000",20,"31,39,493","5,000","23,081",0
9089,0,30000,0,9.9,"15,00,000",30,"32,00,632","10,000","13,052",0
9090,0,30000,0,9.9,"15,00,000",30,"32,19,293","5,000","13,108",0
9091,3000000,46000,0,10.25,"25,00,000",20,"33,89,906","5,000","24,541",0
9092,0,30000,0,9.9,"15,00,000",30,"32,00,632","7,500","13,052",0
9093,0,37000,0,9.9,"20,00,000",10,"11,58,386","10,000","26,319",0
9095,3400000,45000,0,9.9,"22,50,000",20,"29,25,453","5,000","21,564",0
9096,3400000,45000,0,9.9,"22,50,000",20,"29,25,453","10,000","21,564",0
9098,3400000,45000,0,9.9,"22,50,000",20,"29,25,453","10,000","21,564",0
9099,3400000,45000,0,9.95,"22,50,000",20,"29,43,499","10,000","21,638",0
9103,5000000,25000,0,10.2,"13,76,000",15,"13,23,767","5,000","14,997",0
9105,,13324,0,9.9,"6,76,215",20,"8,79,652","6,762","6,480",0
9106,1200000,13324,0,10.5,"6,76,215",20,"9,44,189","5,000","6,751",0
9112,3600000,123000,30000,9.9,"28,00,000",15,"25,85,420","10,000","29,917",0
9114,2000000,35000,0,9.9,"18,00,000",15,"16,72,018","5,000","19,287",0
9115,2000000,35000,0,9.95,"18,00,000",15,"16,72,018","5,000","19,287",0
9117,0,66600,0,9.9,"20,00,000",20,"26,00,403","5,000","19,168",0
9118,0,66600,0,9.9,"20,00,000",20,"26,00,403","10,000","19,168",0
9119,4900000,51000,0,9.9,"29,00,000",20,"37,70,890","1,200","27,793",0
9120,0,66600,0,9.95,"20,00,000",20,"26,16,329","5,000","19,234",0
9121,4900000,51000,0,9.9,"26,55,402",20,"34,52,748","10,000","25,449",0
9122,4900000,51000,0,9.95,"29,20,943",20,"38,20,925","10,000","28,091",0
9127,10000000,100000,0,9.9,"50,75,172",20,"65,98,977","1,200","48,640",0
9128,3000000,32616,0,9.95,"22,00,000",25,"37,75,117","5,000","19,913",0
9129,,30000,0,9.9,"17,00,000",20,"22,10,750","1,200","16,292",0
9130,,30000,0,9.9,"17,00,000",20,"22,10,750","10,000","16,292",0
9136,,30000,0,9.9,"17,00,000",20,"22,10,750","8,500","16,292",0
9137,,30000,0,9.9,"17,00,000",20,"22,10,750","5,000","16,292",0
9140,,325000,0,9.9,"53,55,433",20,"69,63,382","10,000","51,326",0
9142,3000000,20000,0,9.9,"13,73,000",30,"29,47,081","5,000","11,998",0
9146,0,52000,0,9.85,"35,38,000",20,"45,72,287","1,999","33,791",0
9147,0,52000,0,9.9,"32,40,000",20,"42,38,495","5,000","31,159",0
9155,3500000,60000,0,9.95,"24,50,000",15,"22,75,745","5,000","26,252",0
9158,3000000,39000,0,9.9,"5,00,000",5,"1,35,952","5,000","10,598",0
9159,,23000,0,9.95,"17,00,000",30,"36,49,908","5,000","14,855",0
9167,3500000,25000,0,10.5,"5,20,668",10,"3,22,465","5,000","7,025",0
9169,3500000,60000,0,9.95,"24,00,000",15,"22,29,125","10,000","25,717",0
9173,0,15500,0,9.95,"10,47,611",20,"13,70,388","5,000","10,075",0
9174,4500000,60000,17000,9.9,"22,50,000",20,"29,25,453","5,000","21,564",0
9176,500000,20000,0,9.9,"4,50,000",8,"2,04,405","5,000","6,816",0
9177,500000,20000,0,9.9,"4,23,000",10,"2,45,037","2,810","5,566",0
9184,,37000,11350,9.95,"11,70,000",20,"15,30,496","5,000","11,252",0
9186,800000,15000,4500,10.5,"4,50,000",20,"6,28,655","5,000","4,492",0
9187,4300000,37500,0,9.9,"18,00,000",20,"23,40,465","5,000","17,251",0
9188,4300000,37500,0,9.9,"18,00,000",20,"23,40,465","9,000","17,251",0
9189,4300000,37500,0,9.9,"18,00,000",20,"23,40,465","10,000","17,251",0
9190,3500000,25000,0,9.9,"17,10,764",30,"36,71,252","5,000","14,950",0
9191,,53750,0,9.9,"13,00,000",20,"16,90,364","10,000","12,459",0
9192,,53750,0,10,"13,00,000",20,"17,11,013","5,000","12,545",0
9193,3500000,25000,0,9.95,"17,10,764",30,"36,71,252","5,000","14,950",0
9194,,53750,0,10.2,"13,00,000",20,"17,62,925","5,000","12,761",0
9195,1800000,42000,0,9.9,"12,60,000",20,"16,38,682","2,810","12,075",0
9205,6000000,36000,0,9.9,"12,66,545",6,"4,18,254","5,000","23,400",0
9206,1800000,42000,0,9.9,"12,60,000",20,"16,38,682","6,300","12,075",0
9208,4000000,115000,0,9.95,"30,00,000",20,"39,24,494","5,000","28,851",0
9210,1500000,25000,0,9.95,"13,50,000",30,"28,97,739","5,000","11,797",0
9211,1200000,25000,0,10.1,"10,80,000",20,"14,39,004","5,000","10,493",0
9212,3600000,37000,10615,9.9,"28,80,000",30,"61,81,719","5,000","25,167",0
9213,1200000,25000,0,9.9,"10,80,000",20,"14,13,003","5,000","10,386",0
9214,1200000,25000,0,9.95,"10,80,000",20,"14,13,003","5,000","10,386",0
9218,2500000,30000,0,9.95,"17,00,000",20,"22,23,828","5,000","16,349",0
9219,2500000,30000,0,9.9,"17,00,000",20,"22,10,750","8,500","16,292",0
9221,2350000,20500,0,9.9,"13,90,000",20,"18,07,667","5,000","13,321",0
9223,11500000,100000,0,9.9,"61,00,000",20,"79,79,651","5,000","58,664",0
9224,11500000,100000,0,9.85,"68,05,537",20,"87,94,967","1,999","64,999",0
9227,5000000,42000,0,9.95,"35,00,000",15,"32,50,798","10,000","37,504",0
9229,6000000,57000,13000,9.9,"42,00,000",20,"54,60,745","10,000","40,253",0
9234,2500000,38300,0,9.9,"20,00,000",20,"26,00,403","10,000","19,168",0
9241,6235000,156261,17000,9.85,"49,88,000",20,"64,46,059","1,999","47,640",0
9245,23000000,130000,0,9.95,"87,86,420",20,"1,14,94,093","5,000","84,499",0
9246,23000000,130000,0,10.2,"79,00,000",20,"1,07,12,409","5,000","77,549",0
9247,23000000,130000,0,10.5,"79,00,000",20,"1,10,29,288","5,000","78,872",0
9249,6235000,156261,17000,9.9,"49,88,000",20,"64,85,402","10,000","47,805",0
9250,2200000,19500,0,9.9,"15,00,000",20,"19,50,302","1,200","14,376",0
9251,2200000,19500,0,9.9,"15,00,000",20,"19,50,302","7,500","14,376",0
9252,2200000,19500,0,9.9,"15,00,000",20,"19,50,302","10,000","14,376",0
9253,2200000,19500,0,9.95,"15,00,000",20,"19,62,504","5,000","14,425",0
9254,4900000,65000,0,9.9,"35,00,000",20,"45,50,706","10,000","33,544",0
9256,28000000,300000,0,9.95,"2,10,00,000",25,"3,60,26,720","5,000","1,90,087",0
9260,7500000,38000,0,9.9,"5,00,000",5,"1,35,952","5,000","10,598",0
9261,7500000,38000,0,9.9,"5,00,000",5,"1,35,952","2,500","10,598",0
9262,7500000,38000,0,9.9,"5,00,000",5,"1,35,952","5,000","10,598",0
9263,7500000,38000,0,9.9,"5,00,000",5,"1,36,677","5,000","10,611",0
9265,2000000,25000,0,9.95,"18,00,000",30,"38,64,278","5,000","15,729",0
9266,3400000,33000,0,9.9,"27,20,000",27,"50,96,179","13,600","24,124",0
9269,4000000,62000,0,9.9,"28,00,000",20,"36,40,666","10,000","26,835",0
9270,600000,25000,3500,11.75,"3,00,900",14,"3,13,656","5,000","3,658",0
9271,,70000,0,9.9,"15,00,000",20,"19,50,302","7,500","14,376",0
9275,3200000,35000,0,9.95,"23,00,000",25,"39,45,836","5,000","20,819",0
9276,1800000,80000,0,9.9,"10,00,000",15,"9,23,512","5,000","10,684",0
9277,1800000,80000,0,9.9,"10,00,000",15,"9,23,512","10,000","10,684",0
9281,,100000,0,9.9,"50,75,172",20,"65,98,977","15,000","48,640",0
9282,2500000,50000,0,9.95,"15,00,000",5,"4,10,032","5,000","31,833",0
9283,2500000,50000,0,10,"15,00,000",5,"4,12,243","5,000","31,870",0
9293,22500000,166666,0,9.95,"1,68,75,000",30,"3,62,13,299","5,000","1,47,467",0
9294,2500000,35000,0,9.95,"17,00,000",15,"15,79,012","8,500","18,216",0
9297,22500000,166666,0,9.9,"1,68,75,000",30,"3,62,13,299","5,000","1,47,467",0
9298,22500000,166666,0,9.95,"1,68,75,000",30,"3,62,13,299","10,000","1,47,467",0
9299,1200000,25000,0,9.95,"10,80,000",20,"14,13,003","5,000","10,386",0
9300,1200000,25000,0,10.2,"10,80,000",20,"14,64,827","5,000","10,601",0
9308,3000000,36235,0,9.9,"18,00,000",20,"23,40,465","1,200","17,251",0
9309,3000000,36235,0,9.9,"18,00,000",20,"23,40,465","5,000","17,251",0
9310,,100000,0,9.9,"50,75,172",20,"65,98,977","5,000","48,640",0
9355,2200000,37500,0,9.9,"16,50,000",20,"21,45,638","5,000","15,813",0
9358,2200000,37500,0,9.9,"16,50,000",20,"21,45,638","8,250","15,813",1
9360,2200000,37500,0,9.9,"16,50,000",20,"21,45,638","10,000","15,813",0
9378,500000,30000,0,9.9,"4,50,000",5,"1,23,007","5,000","9,550",0
9384,,100000,0,9.9,"14,00,000",12,"9,97,687","7,000","16,650",0
9385,8000000,102950,7873,9.9,"56,00,000",20,"72,81,333","5,000","53,670",0
9391,1050000,28000,7100,9.9,"8,50,000",20,"11,05,375","4,250","8,146",0
9393,15000000,165000,39000,9.85,"64,00,000",15,"58,74,093","1,999","68,188",0
9394,15000000,165000,39000,9.9,"55,99,000",15,"52,00,508","5,000","59,995",0
9405,5200000,75000,0,9.9,"20,00,000",10,"11,58,386","10,000","26,319",0
9407,1250000,25000,0,9.95,"11,25,000",30,"24,14,470","5,000","9,831",0
9408,1250000,25000,0,10.2,"11,25,000",25,"20,02,424","5,000","10,421",0
9409,8000000,102950,7873,9.85,"56,00,000",20,"72,37,038","1,999","53,485",0
9411,8000000,102950,7873,9.9,"56,00,000",20,"72,81,333","1,200","53,670",0
9412,8000000,102950,7873,9.9,"56,00,000",20,"72,81,333","2,810","53,670",0
9414,8000000,102950,7873,9.9,"56,00,000",20,"72,81,333","10,000","53,670",0
9419,3000000,150000,25000,9.9,"20,91,000",20,"27,18,795","1,200","20,040",0
9421,3000000,150000,25000,10.1,"21,00,000",20,"27,97,563","5,000","20,404",0
9422,3000000,150000,25000,9.9,"21,00,000",20,"27,30,627","10,000","20,126",1
9423,3000000,150000,25000,9.9,"21,00,000",14,"17,88,628","10,000","23,146",0
9425,1700000,95000,0,9.9,"11,90,000",20,"15,47,219","1,200","11,405",0
9427,1700000,95000,0,9.9,"11,90,000",20,"15,47,219","5,000","11,405",0
9428,1700000,95000,0,9.9,"11,90,000",20,"15,56,834","5,000","11,444",0
9430,1700000,95000,0,9.85,"11,90,000",20,"15,85,427",0,"11,562",0
9431,1700000,95000,0,10.1,"11,90,000",20,"15,85,427","5,000","11,562",0
9435,,10000,0,10.5,"5,00,000",20,"6,98,568","5,000","4,991",0
9440,4500000,42000,0,9.9,"20,00,000",15,"18,46,795","1,200","21,369",0
9441,3000000,50000,0,9.95,"15,00,000",20,"19,62,504","5,000","14,425",1
9443,1800000,40000,0,9.9,"12,15,000",10,"7,03,702","5,000","15,989",0
9444,,100000,0,9.9,"40,00,000",30,"85,31,932","5,000","34,807",0
9445,4000000,70000,0,9.9,"34,00,000",20,"44,20,991","2,810","32,585",0
9446,,100000,0,9.9,"40,00,000",30,"85,31,932","1,200","34,807",0
9447,,100000,0,9.9,"40,00,000",30,"85,31,932","10,000","34,807",0
9448,1800000,20000,0,9.9,"4,61,163",5,"1,25,389","4,611","9,775",0
9449,4500000,42000,0,9.9,"20,00,000",15,"18,46,795","10,000","21,369",0
9450,2500000,15000,0,9.9,"21,25,000",20,"27,62,928","2,810","20,366",0
9451,3200000,30000,0,9.9,"23,00,000",20,"29,90,565","10,000","22,043",1
9453,,30000,0,9.9,"44,00,000",20,"57,21,193","5,000","42,169",0
9454,2000000,15000,0,9.95,"10,13,817",20,"13,26,182","5,000","9,750",0
9455,1800000,20000,0,9.9,"4,97,325",5,"1,35,213","2,810","10,542",0
9456,1900000,25000,0,9.9,"10,00,000",20,"13,00,201","5,000","9,584",0
9459,3500000,85000,10300,9.9,"18,00,000",20,"23,40,465","10,000","17,251",0
9460,3500000,85000,10300,9.9,"18,00,000",20,"23,40,465","9,000","17,251",0
9461,3500000,39000,0,9.95,"12,63,114",20,"16,52,550","5,000","12,147",0
9462,3600000,41000,0,9.9,"20,80,820",20,"27,05,784","1,200","19,942",0
9463,3500000,39000,0,9.9,"13,00,000",20,"16,90,364","1,200","12,459",0
9464,3500000,39000,0,9.9,"13,00,000",20,"16,90,364","6,500","12,459",0
9465,3500000,39000,0,9.9,"13,00,000",20,"16,90,364","5,000","12,459",0
9466,3600000,41000,0,9.9,"20,80,820",20,"27,05,784","5,000","19,942",0
9467,3600000,41000,0,9.9,"20,80,820",20,"27,05,784","10,000","19,942",0
9468,3600000,41000,0,9.9,"20,80,820",20,"27,05,784","10,000","19,942",0
9469,3600000,41000,0,10.1,"20,80,820",20,"27,71,828","5,000","20,218",0
9470,,200000,0,9.85,"80,33,149",20,"1,03,81,337","1,999","76,724",0
9472,7000000,110000,0,9.9,"56,00,000",20,"72,81,333","1,200","53,670",0
9473,7000000,110000,0,9.9,"56,00,000",20,"72,81,333","15,000","53,670",0
9474,7000000,110000,0,9.95,"56,00,000",20,"73,25,826","10,000","53,855",0
9476,550000,15000,0,10.5,"4,00,000",15,"3,96,038","5,000","4,421",0
9479,1800000,40000,0,9.9,"12,15,000",10,"7,03,702","1,200","15,989",0
9480,500000,12000,0,10.5,"4,50,000",20,"6,28,655","5,000","4,492",0
9481,5000000,25000,0,9.9,"18,00,000",30,"38,39,647","5,000","15,663",0
9483,5000000,25000,0,9.95,"18,00,000",30,"38,64,278","5,000","15,729",0
9485,10600000,60000,0,9.9,"36,49,991",15,"33,70,008","5,000","39,000",0
9486,1900000,30000,0,9.9,"10,00,000",7,"3,90,183","2,810","16,549",0
9487,1900000,30000,0,9.9,"10,00,000",7,"3,90,183","5,000","16,549",0
9488,10600000,60000,0,9.9,"35,40,603",20,"46,03,569","2,810","33,933",0
9489,1900000,30000,0,9.9,"10,00,000",7,"3,92,343","5,000","16,575",0
9490,10600000,60000,0,9.95,"35,40,603",15,"32,88,529","5,000","37,939",0
9491,4500000,50000,9000,9.9,"15,00,000",20,"19,50,302","1,200","14,376",0
9492,800000,12000,0,10.5,"7,20,000",20,"10,05,391","5,000","7,188",0
9493,4500000,50000,9000,9.9,"15,00,000",20,"19,50,302","5,000","14,376",0
9494,4500000,50000,9000,9.9,"15,00,000",20,"19,62,504","5,000","14,425",0
9496,4500000,50000,9000,9.95,"15,00,000",20,"19,62,504","5,000","14,425",0
9497,2450000,23000,0,9.9,"15,55,000",20,"20,21,874","5,000","14,903",0
9498,3500000,47000,0,9.9,"25,00,000",20,"32,50,504","1,200","23,960",0
9499,3500000,47000,0,9.9,"25,00,000",20,"32,50,504","10,000","23,960",0
9500,3500000,47000,0,9.9,"25,00,000",20,"32,70,669","5,000","24,042",0
9501,3050000,20000,0,10.5,"7,00,000",15,"6,93,003","5,000","7,737",0
9502,0,20000,0,10.5,"5,58,297",5,"1,61,702","5,000","12,000",0
9505,4100000,47000,0,9.9,"31,87,585",20,"41,44,923","5,000","30,549",0
9506,0,57600,0,9.95,"42,00,000",30,"90,14,772","5,000","36,702",0
9507,5500000,71000,0,9.95,"41,75,710",14,"35,77,489","5,000","46,150",1
9508,5500000,71000,0,9.9,"35,20,000",14,"29,98,102","17,600","38,797",0
9509,3100000,60000,0,9.95,"16,00,000",15,"14,86,238","5,000","17,144",0
9510,3000000,18000,0,9.9,"6,00,000",15,"5,54,200","5,000","6,410",0
9511,3000000,18000,0,9.9,"6,00,000",15,"5,54,200","6,000","6,410",0
9512,3100000,60000,0,9.9,"16,00,000",15,"14,77,482","10,000","17,095",0
9514,825000,33000,0,10.5,"7,42,500",20,"10,37,166","5,000","7,412",0
9515,4500000,46870,0,9.95,"29,21,533",16,"29,27,980","5,000","30,465",0
9516,2100000,25000,0,9.9,"15,00,000",30,"32,00,632","2,810","13,052",0
9517,2100000,25000,0,9.9,"15,00,000",30,"32,00,632","5,000","13,052",0
9518,2100000,25000,0,9.9,"15,00,000",30,"32,00,632","7,500","13,052",0
9520,0,20800,0,9.9,"13,83,000",25,"23,58,966","2,810","12,469",0
9523,10700000,100000,0,9.85,"85,60,000",20,"1,10,62,149","1,999","81,756",0
9524,6000000,44000,15000,9.9,"12,60,000",15,"11,63,358","5,000","13,463",0
9525,6000000,44000,15000,9.9,"12,60,000",15,"11,63,358","10,000","13,463",0
9526,6000000,44000,15000,9.9,"12,60,000",15,"11,63,358","6,300","13,463",0
9527,2800000,19500,0,9.9,"22,00,000",20,"28,60,851","1,200","21,084",0
9528,2800000,19500,0,9.9,"22,00,000",20,"28,60,851","5,000","21,084",0
9529,2800000,19500,0,9.9,"22,00,000",20,"28,78,168","5,000","21,157",0
9531,2500000,23000,0,10,"11,11,997",10,"6,51,428","5,000","14,695",0
9533,2500000,23000,0,9.95,"11,29,104",10,"6,57,769","5,000","14,889",0
9534,,51000,0,9.9,"14,00,000",17,"14,98,665","1,200","14,208",0
9536,0,55000,0,10.2,"33,50,000",20,"45,42,441","5,000","32,885",0
9537,0,55000,0,9.95,"40,00,000",30,"85,84,157","5,000","34,955",0
9539,10000000,300000,0,9.9,"70,00,000",15,"64,63,206","2,810","74,794",0
9545,,80000,6000,9.9,"30,00,000",20,"39,00,605","10,000","28,752",0
9546,4500000,20000,0,9.9,"21,00,000",20,"27,30,627","1,200","20,126",0
9548,5000000,30000,0,9.9,"15,00,000",15,"13,85,038","1,200","16,027",0
9549,5000000,30000,0,9.9,"15,00,000",15,"13,85,038","2,810","16,027",0
9550,5000000,30000,0,9.9,"15,00,000",15,"13,85,038","5,000","16,027",0
9553,1500000,20000,0,9.9,"8,00,000",15,"7,38,856","5,000","8,547",0
9554,1500000,20000,0,9.9,"8,00,000",15,"7,43,119","5,000","8,572",0
9556,4000000,55000,0,9.9,"27,91,344",20,"36,29,437","1,200","26,752",0
9558,2000000,80000,1750,10.5,"17,00,000",20,"23,73,651","8,500","16,972",0
9560,4000000,55000,0,9.9,"27,91,344",20,"36,29,437","10,000","26,752",0
9561,4000000,55000,0,9.9,"27,91,344",20,"36,29,437","5,000","26,752",0
9565,8000000,160000,0,9.9,"60,00,000",14,"51,40,443","5,000","66,312",0
9566,8000000,160000,0,9.9,"60,00,000",14,"51,10,257","10,000","66,132",0
9567,0,25000,0,9.9,"18,67,406",30,"39,82,593","5,000","16,250",0
9570,8000000,160000,0,9.9,"60,00,000",14,"51,10,257","5,000","66,132",0
9571,8000000,160000,0,9.9,"60,00,000",14,"51,10,257","2,810","66,132",0
9572,8000000,160000,0,9.9,"60,00,000",14,"51,10,257","1,200","66,132",0
9575,0,70000,0,9.9,"30,00,000",20,"39,00,605","2,810","28,752",0
9576,0,70000,0,9.9,"30,00,000",20,"39,24,494","5,000","28,851",0
9577,,25000,0,10.6,"15,20,000",14,"14,02,839","5,000","17,396",0
9583,2600000,60000,10000,9.9,"12,00,000",8,"5,42,001","1,200","18,145",0
9584,2500000,30000,0,9.9,"18,00,000",15,"16,62,138","5,000","19,232",0
9585,2600000,60000,10000,9.9,"12,00,000",8,"5,42,001","5,000","18,145",0
9587,2600000,60000,10000,9.9,"12,00,000",8,"5,42,001","6,000","18,145",0
9589,2600000,60000,10000,9.95,"12,00,000",8,"5,45,030","6,000","18,177",0
9601,5500000,65000,0,9.9,"10,00,000",15,"9,23,512","5,000","10,684",0
9604,5500000,65000,0,9.95,"10,00,000",15,"9,28,899","5,000","10,715",0
9615,3500000,60000,0,9.9,"10,00,000",5,"2,71,887","5,000","21,197",0
9616,3500000,60000,0,9.9,"10,00,000",5,"2,71,887","5,000","21,197",0
9617,3500000,60000,0,9.9,"10,00,000",5,"2,73,354","5,000","21,222",0
9618,2500000,83000,31000,9.95,"18,00,000",20,"23,55,005","5,000","17,310",0
9619,2500000,83000,31000,10,"17,00,000",20,"22,37,479","5,000","16,405",0
9620,2500000,83000,31000,10.5,"18,00,000",20,"25,13,479","9,000","17,970",0
9621,2500000,83000,31000,10.2,"18,00,000",20,"24,41,015","5,000","17,669",0
9637,,125000,15000,9.9,"60,00,000",10,"34,75,074","5,000","78,958",0
9638,0,21000,0,9.9,"13,00,000",20,"17,00,665","5,000","12,502",0
9639,,125000,15000,9.95,"60,00,000",10,"34,94,963","5,000","79,124",0
9640,0,21000,0,9.9,"13,00,000",20,"16,90,364","5,000","12,459",0
9641,0,21000,0,9.95,"13,00,000",20,"17,00,665","5,000","12,502",0
9642,,125000,15000,9.95,"60,00,000",10,"34,94,963","10,000","79,124",0
9643,,125000,15000,9.9,"53,70,309",10,"31,10,410","10,000","70,671",0
9645,10000000,300000,0,10.2,"75,00,000",12,"55,63,356","5,000","90,717",0
9646,0,20800,1700,9.9,"10,00,000",20,"13,00,201","5,000","9,584",0
